game_id,main_player,win_status,0,1,2,3,4,5,6,7,8,9
181013674,dicedstk,FALSE,malaikamomo,bazza99,twindragon48,edisonchen,henneyboii,papatango,yeeet420,bumster,dicedstk,lavata555
181013187,dicedstk,FALSE,kinqhz,oneleggedathlete,dicedstk,theknightsfro,wmwmwmwmwm,3thirtythree,destinyforyou,hououinkyouma001,icefusion,uqclearlove
181075206,smatties,TRUE,smatties,skandaras,dicedstk,tager,howardmark,fpg,aussielag,cöcönutßaby,peachenyu,black24mamba
181084159,smatties,FALSE,mysticfuryz,theblindone,smatties,skandaras,elsie666,perfectjelly,vcsblackzed,vcsckvein,vcssakura,pooduhfattie
181083640,smatties,TRUE,beugle,freshreign,thejimmyrustler,notlegolas,wonichan,smatties,skandaras,endgamedos,ninjasofly,trigga38
181073529,smatties,FALSE,ocereignover,inoobie,smatties,skandaras,endgamedos,destroyerzom,lotily,moqu,diatonikzz,spaxsta
181075206,skandaras,TRUE,smatties,skandaras,dicedstk,tager,howardmark,fpg,aussielag,cöcönutßaby,peachenyu,black24mamba
181074800,skandaras,FALSE,wombegongal,pandatvgenius,oldlovelyalpaca,oldviciouspanda,umightwanttorun,theblindone,skandaras,notslime,94technocow,bestlacosteoce
181084159,skandaras,FALSE,mysticfuryz,theblindone,smatties,skandaras,elsie666,perfectjelly,vcsblackzed,vcsckvein,vcssakura,pooduhfattie
181083640,skandaras,TRUE,beugle,freshreign,thejimmyrustler,notlegolas,wonichan,smatties,skandaras,endgamedos,ninjasofly,trigga38
181073529,skandaras,FALSE,ocereignover,inoobie,smatties,skandaras,endgamedos,destroyerzom,lotily,moqu,diatonikzz,spaxsta
181075206,dicedstk,TRUE,smatties,skandaras,dicedstk,tager,howardmark,fpg,aussielag,cöcönutßaby,peachenyu,black24mamba
181086687,loui8sdstk,FALSE,blackgragas,cryocriptic,bhodi,dooleytotheoti,aybro,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086085,loui8sdstk,TRUE,sylarz,florapeng,tingjaixd,adley,cpteemoonduty,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086687,smatties,FALSE,blackgragas,cryocriptic,bhodi,dooleytotheoti,aybro,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086085,smatties,TRUE,sylarz,florapeng,tingjaixd,adley,cpteemoonduty,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086687,skandaras,FALSE,blackgragas,cryocriptic,bhodi,dooleytotheoti,aybro,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086085,skandaras,TRUE,sylarz,florapeng,tingjaixd,adley,cpteemoonduty,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086687,menelaus34,FALSE,blackgragas,cryocriptic,bhodi,dooleytotheoti,aybro,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086085,menelaus34,TRUE,sylarz,florapeng,tingjaixd,adley,cpteemoonduty,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086687,dicedstk,FALSE,blackgragas,cryocriptic,bhodi,dooleytotheoti,aybro,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181086085,dicedstk,TRUE,sylarz,florapeng,tingjaixd,adley,cpteemoonduty,loui8sdstk,smatties,skandaras,dicedstk,menelaus34
181192156,skandaras,TRUE,cosmichorror,jimmyboombox,dappercatconrad,skandaras,bageyaluo,airrekt,vacilando,lvhao99999,1023,delirium1
181216768,loui8sdstk,FALSE,loui8sdstk,smatties,skandaras,endgamedos,menelaus34,jpmorgan48,ivernthegreat,cambeyyy,notparalyz3,bloodscarab
181216768,smatties,FALSE,loui8sdstk,smatties,skandaras,endgamedos,menelaus34,jpmorgan48,ivernthegreat,cambeyyy,notparalyz3,bloodscarab
181217522,skandaras,TRUE,autisticvirgin,prestigekey,internetthug,oscarzero,rainbowssexx,potusdonaldtrump,hughjackman,skandaras,dicedstk,menelaus34
181216768,skandaras,FALSE,loui8sdstk,smatties,skandaras,endgamedos,menelaus34,jpmorgan48,ivernthegreat,cambeyyy,notparalyz3,bloodscarab
181195433,skandaras,FALSE,pingabum,sexybeach,derekw,yangmingbaba66de,nomoderntalkds,chrischan,skandaras,goombabam,psychq,ragingkittycat
181195027,skandaras,FALSE,nighthawk19,charlsberg,wildswitch,getparried,skandaras,ketchup,ocfmatrix,sauce,jay123,enslave
181194091,skandaras,FALSE,soulbunny99,skandaras,boredi,imtheprince,syah,ascensionppl,hail2thebear,sempaii,happytable52,kaffydaffy
181213452,skandaras,TRUE,junandjun,sayounara,long88590,wh1teface,pubeian,soulbunny99,skandaras,boredi,imtheprince,syah
181217522,menelaus34,TRUE,autisticvirgin,prestigekey,internetthug,oscarzero,rainbowssexx,potusdonaldtrump,hughjackman,skandaras,dicedstk,menelaus34
181216768,menelaus34,FALSE,loui8sdstk,smatties,skandaras,endgamedos,menelaus34,jpmorgan48,ivernthegreat,cambeyyy,notparalyz3,bloodscarab
181217522,dicedstk,TRUE,autisticvirgin,prestigekey,internetthug,oscarzero,rainbowssexx,potusdonaldtrump,hughjackman,skandaras,dicedstk,menelaus34
181262369,skandaras,FALSE,cyclonekc,hosanna,retortoise,skandaras,imtheprince,mrhandyhaydn,helenclark,marshmallowed,turvvvis,matyese
181262135,skandaras,TRUE,genzhaozilong,skandaras,imtheprince,nitroboat,dominoszimbabwe,tigerkevin,1lllllllll1,asclepius,hosanna,retortoise
181271666,skandaras,FALSE,x3winterxi,ismurf2016,sktt1magnetic,skandaras,leothelíon,patrickcomeon,kjl,marshmallowed,turvvvis,jungle6od
181216768,endgamedos,FALSE,loui8sdstk,smatties,skandaras,endgamedos,menelaus34,jpmorgan48,ivernthegreat,cambeyyy,notparalyz3,bloodscarab
181083640,endgamedos,TRUE,beugle,freshreign,thejimmyrustler,notlegolas,wonichan,smatties,skandaras,endgamedos,ninjasofly,trigga38
181073529,endgamedos,FALSE,ocereignover,inoobie,smatties,skandaras,endgamedos,destroyerzom,lotily,moqu,diatonikzz,spaxsta
180536729,endgamedos,TRUE,loui8sdstk,endgamedos,ohjihwan1225,finndeath42,countwoodlan,ashthegoblin,painful,thebeast,mystline,korin
143979582,endgamedos,TRUE,haamy,jyantt,czzxcz,sktt1pauly,smifff,loui8sdstk,endgamedos,bumster,stfeeding,popcornporo
143979027,endgamedos,TRUE,lgluffylegamer,goodcookies,eclipse,bigbouner,iunardi,loui8sdstk,endgamedos,bumster,popcornporo,stfeeding
176848108,loui9sdstk,FALSE,skandaras,bumster,loui9sdstk,dicedstk,menelaus34,commeamoureux,liuwanyi,xoool,fata1emperor,thequeenl
176353333,loui9sdstk,TRUE,halfbreedhitman,cuffyochick,sevendayskeita,samoasayin,walkingd3d,smatties,skandaras,loui9sdstk,dicedstk,menelaus34
176342971,loui9sdstk,TRUE,yasúo,taipanblaze,booga,loo,youareautistic,smatties,skandaras,loui9sdstk,dicedstk,menelaus34
176342513,loui9sdstk,TRUE,japandajunior,yutoaztah,thonic,xkillerx,dangerzone22,smatties,skandaras,loui9sdstk,dicedstk,menelaus34
176351489,loui9sdstk,FALSE,smatties,skandaras,loui9sdstk,dicedstk,menelaus34,spazman0,artemisthecat,pallymon,tehl0rd,puppycat
176340965,loui9sdstk,FALSE,beyondflames,zäc,craniotomy,aca,swurlin,smatties,skandaras,loui9sdstk,dicedstk,menelaus34
175863818,loui9sdstk,FALSE,torquehound,colourshade,skandaras,loui9sdstk,menelaus34,miella,lalilulelo,oofall007,masterprefect,sonnaeun
175693103,loui9sdstk,FALSE,smatties,skandaras,bumster,loui9sdstk,menelaus34,murrumbilchos,kingvicko,chomii,sumbalala,amasianbleach
175014026,loui9sdstk,FALSE,smatties,skandaras,loui9sdstk,popcornporo,menelaus34,basedmoves,cqwcqw66666,allanhu,clearfvck,www4399com
175003590,loui9sdstk,FALSE,coatez,fiöra,clammerkings,zhaomeizi,constipatedcat,smatties,skandaras,loui9sdstk,popcornporo,menelaus34
173797911,loui9sdstk,FALSE,midoribaby,sherlocked,jacky521,luxiye,lopscrow,skandaras,loui9sdstk,dicedstk,popcornporo,menelaus34
173807171,loui9sdstk,FALSE,smatties,skandaras,loui9sdstk,dicedstk,menelaus34,qazwsx789,wtrudoing,williamvboy,phamtonymous,marstunus
173462038,loui9sdstk,TRUE,smatties,loui9sdstk,dicedstk,minimunchy,menelaus34,agentmelon,mrssmite,grayknightpaul,gorgeousboy,twiggy
169895484,loui9sdstk,TRUE,floppyballsack,soorena13,skandaras,popcornporo,loui9sdstk,deviantfate,breakingbard,darkyoshi,danian101,therngesus
168866830,loui9sdstk,FALSE,jakonomics,emerlite,miniwa,sw00n,her0fury,smatties,loui9sdstk,menelaus34,ragingsteaks,dangelsz
168856100,loui9sdstk,FALSE,electrowizard,omgthatfish,smatties,loui9sdstk,menelaus34,crazyt,thekingofmid,lesalt,cmcmcm,woshinibabi
167534399,loui9sdstk,TRUE,b1gmacca1,smatties,skandaras,loui9sdstk,dyn4m1t3,loser2037,gloric,4pigsinmyteam,oldmanspanky,ublinked
167473634,loui9sdstk,TRUE,willstrike1,acingstrike,smatties,skandaras,loui9sdstk,justgame,jaxhahahaha,justjoking,skydancer,teamavatar
167462911,loui9sdstk,TRUE,ender666,4bullets,kaikage,jokerrr326,metry,smatties,skandaras,loui9sdstk,hopelessdesires,bigredapple
167462253,loui9sdstk,FALSE,jimzhougod,lckhideonbush,albertjiang,scuftz,fyd,jollylin,zivjp,smatties,skandaras,loui9sdstk
181274912,diggs,TRUE,mattel,kaikage,diggs,hiimduang,veraxd,voxoh2,ozeratho,sifnodr,richchigga1,xiaohu
181264650,diggs,FALSE,mudskill,spotif,xmadman,diggs,dpsv30support,lombardi,spiderbyte,thegirlwaspoor,hyuur,bánhxèo
181268414,loui8sdstk,FALSE,shinelee,owned3,kinglucco,thebigaloha,liljanna,cloudseraph,myopicinhibition,xfavoniusx,loui8sdstk,dicedstk
181273104,smatties,TRUE,thetiltmaster,atsui,mishmany246,smatties,skandaras,tekeisthemekexd,scwotty,btt,becca,aquaskittle2421
181273104,skandaras,TRUE,thetiltmaster,atsui,mishmany246,smatties,skandaras,tekeisthemekexd,scwotty,btt,becca,aquaskittle2421
181262822,skandaras,TRUE,thareclaimer,smartbiscuit,dubai,fireflaught,guitarmaniac,btt,skandaras,roryicecream,luciân,afgan
181267680,menelaus34,TRUE,vimeslovescigars,filthyoldcrone,yacoba,cannablecheese,mysterytimo,dicedstk,menelaus34,wom22bat,jungleclover,respawned
181268414,dicedstk,FALSE,shinelee,owned3,kinglucco,thebigaloha,liljanna,cloudseraph,myopicinhibition,xfavoniusx,loui8sdstk,dicedstk
181267680,dicedstk,TRUE,vimeslovescigars,filthyoldcrone,yacoba,cannablecheese,mysterytimo,dicedstk,menelaus34,wom22bat,jungleclover,respawned
181266310,dicedstk,TRUE,quavò,lummyboytellem,cks99,tiltservice,dicedstk,etheralriven,skystre,dávé,lwoodzy,igjinyibujianls
181324255,diggs,TRUE,veryangrybird,delaynotmore,handpassmybaba,loui8sdstk,diggs,triplez,duckman,maiphite,golfhunk,löki
181324255,loui8sdstk,TRUE,veryangrybird,delaynotmore,handpassmybaba,loui8sdstk,diggs,triplez,duckman,maiphite,golfhunk,löki
181335066,smatties,FALSE,c9lesho,zsilverkingz,carryl0rd,hungdaddy,kailahjade,tprodigy,mysticalreindeer,inkpanda,smatties,skandaras
181335066,skandaras,FALSE,c9lesho,zsilverkingz,carryl0rd,hungdaddy,kailahjade,tprodigy,mysticalreindeer,inkpanda,smatties,skandaras
181377539,menelaus34,FALSE,jackohbiades,jackohblades,badmoon33,gilling,cor5ey,menelaus34,,,,
181455074,bumster,FALSE,blueberryblast,itsphantomm,donaldbinbaggin,thespecialone1,thenotoriousone,bumster,rukedanuke,maj0rranx,montycora,leefckedme
181580771,loui8sdstk,TRUE,frawsti,ashchaos,dangermouse0,sry,loui8sdstk,hanzosh1mada,6mrsix6,alwayselieve,warhawk,endlessiihorizon
181580155,loui8sdstk,FALSE,hanzosh1mada,6mrsix6,alwayselieve,warhawk,endlessiihorizon,sry,bbiu,tristeanima,wefaker,loui8sdstk
181506266,loui8sdstk,TRUE,kuangxiaogou,loui8sdstk,lickmytiiiiiit,darcydarcy,suckmydeeeeeek,nonu,flauzer,free,jakra98,bonghit420
181515337,loui8sdstk,FALSE,raisemorale,unknownpredator,danny,djbootyclap,zolo,lickmytiiiiiit,darcydarcy,suckmydeeeeeek,loui8sdstk,dicedstk
181443674,loui8sdstk,TRUE,aoamidgety,nnskingofhearts,xcortopom,phobiia,do,harlee,apolo,jebuschrist,yintoza,loui8sdstk
181608363,menelaus34,FALSE,fukbeverage,eyekenthpell,heypoppy,skeptic,gilling,kairu,somthing,menelaus34,mariokart,ipsgstatuz
181607742,menelaus34,TRUE,dugglez,myhairydoodle,partecolhões,redhot,madarauchiha2423,mariokart,tehmmmmmmm,lovenigh2mar,taliyah,menelaus34
181587318,menelaus34,TRUE,smagel,menelaus34,izaac,darkpig99,mumbamattata,dobbypls,hahahatiger,easonchen,scoobyd00,spitnaz
181445210,menelaus34,FALSE,calypso,poppatront,frostybeast,yoghii,usual,dicedstk,menelaus34,go123stop,toms123,jadorelanuit
181454791,menelaus34,TRUE,justufo,justjoking,justgame,yujunbaba,rampageisfree,blackmannbannter,dicedstk,menelaus34,bobbu,superallen
181454142,menelaus34,TRUE,dicedstk,menelaus34,gevonix,bloodviper1,tuturuokarin,twyiyu,futureolddriver,deema,sanluraismeup,lazyblue
181515337,dicedstk,FALSE,raisemorale,unknownpredator,danny,djbootyclap,zolo,lickmytiiiiiit,darcydarcy,suckmydeeeeeek,loui8sdstk,dicedstk
181514635,dicedstk,FALSE,drunkenrage,sxbb,hotloli,arvzz,karaage,charlenechoi,imkay,dicedstk,lawzza,1107yêuirenee
181503598,dicedstk,TRUE,flynnlives,iwilloutplayu,t1weapon,tourelle,ayri,ktnats,demonicquietus,dicedstk,phoenixmercy2,genocideco
181512923,dicedstk,TRUE,histol,tgods,crin,trute,phatgorilla,dicedstk,killlersssss,scrubfeckoce,xenon9909,allnattybruh
181511965,dicedstk,FALSE,healthpotion,mrdzero,rinimamaipi,wohenliu,5fiveopen,skootah,dicedstk,arkas,spkc,frommoh
181445210,dicedstk,FALSE,calypso,poppatront,frostybeast,yoghii,usual,dicedstk,menelaus34,go123stop,toms123,jadorelanuit
181454791,dicedstk,TRUE,justufo,justjoking,justgame,yujunbaba,rampageisfree,blackmannbannter,dicedstk,menelaus34,bobbu,superallen
181454142,dicedstk,TRUE,dicedstk,menelaus34,gevonix,bloodviper1,tuturuokarin,twyiyu,futureolddriver,deema,sanluraismeup,lazyblue
181752869,loui8sdstk,TRUE,ladymarmalade,paradisex,yourfaaather,ryth,devist8,loui8sdstk,skandaras,luis,fiona4lyfe,youlldonuttin
181762047,loui8sdstk,TRUE,yyyyyyyyyyyding,yyyyyyyyyyychang,itadakimaaas,androméda,shadowconejutsu,loui8sdstk,skandaras,epicbukchoi,whitedragon69,thiccgirlsonly
181751943,loui8sdstk,FALSE,atropia,nehémia,guiiiotine,toyotaprius,reforged,loui8sdstk,skandaras,aliability,marksman55,superallen
181752869,skandaras,TRUE,ladymarmalade,paradisex,yourfaaather,ryth,devist8,loui8sdstk,skandaras,luis,fiona4lyfe,youlldonuttin
181762047,skandaras,TRUE,yyyyyyyyyyyding,yyyyyyyyyyychang,itadakimaaas,androméda,shadowconejutsu,loui8sdstk,skandaras,epicbukchoi,whitedragon69,thiccgirlsonly
181751943,skandaras,FALSE,atropia,nehémia,guiiiotine,toyotaprius,reforged,loui8sdstk,skandaras,aliability,marksman55,superallen
182006135,loui8sdstk,TRUE,jvnim,hikarigrace,tommy222gun,djgoboom,adeon,loui8sdstk,dicedstk,lovelyphoenix,shikaisen,strikerite
182005642,loui8sdstk,TRUE,rngteddy,izumisagiricn,nnskingofhearts,urbanwarrior,pnsmaoeyyyy,loui8sdstk,dicedstk,swegzilla,blizy,xmojo
182004478,loui8sdstk,TRUE,kongfukenny,spooj,hermini,loui8sdstk,dicedstk,isadistic,daara,gocl,hail2thebear,sempaii
181832006,loui8sdstk,FALSE,ieehyeri,fennecfox,ºiº,càtinarms,184cm74kg23cm,loui8sdstk,skandaras,zandj,1dioticjungler,raphaelgan2bking
181832006,skandaras,FALSE,ieehyeri,fennecfox,ºiº,càtinarms,184cm74kg23cm,loui8sdstk,skandaras,zandj,1dioticjungler,raphaelgan2bking
182085337,menelaus34,TRUE,tager,20000705,howardmark,opigg,theõ,icrowfantasyx,miriko,eliteviper,dicedstk,menelaus34
182006731,menelaus34,TRUE,raichous,littleplay,omnixgorawwr,majoridiot,vexen,antonnium,iiiuminatishaco,dicedstk,menelaus34,sunnyhomeboy
182085337,dicedstk,TRUE,tager,20000705,howardmark,opigg,theõ,icrowfantasyx,miriko,eliteviper,dicedstk,menelaus34
182083533,dicedstk,FALSE,broitsivaan,whitekimchi,dicedstk,playgirl69,returnoftheking,thejo0vler,cranberries,buckers13,amate,iamjellyman
182006731,dicedstk,TRUE,raichous,littleplay,omnixgorawwr,majoridiot,vexen,antonnium,iiiuminatishaco,dicedstk,menelaus34,sunnyhomeboy
182006135,dicedstk,TRUE,jvnim,hikarigrace,tommy222gun,djgoboom,adeon,loui8sdstk,dicedstk,lovelyphoenix,shikaisen,strikerite
182005642,dicedstk,TRUE,rngteddy,izumisagiricn,nnskingofhearts,urbanwarrior,pnsmaoeyyyy,loui8sdstk,dicedstk,swegzilla,blizy,xmojo
182004478,dicedstk,TRUE,kongfukenny,spooj,hermini,loui8sdstk,dicedstk,isadistic,daara,gocl,hail2thebear,sempaii
181830818,dicedstk,TRUE,balloonyue,artemisnan,latemoose,deeznattsu,ashelia,dicedstk,doublebacon,tatqaq,transam,9catjimmy
183228736,loui8sdstk,TRUE,qldwish,letsgoppprawn,qutkevin,acrocodile,2022,loui8sdstk,skandaras,legendarymaker,kagigabobo,hideonbvsh
183227846,loui8sdstk,FALSE,crumblingcookie,cswood000,myfakeidgottaken,porohub,theserbking,loveyoucic,undercontrol,loui8sdstk,skandaras,endgamedos
183236706,loui8sdstk,FALSE,thebeelzebub,thedukeagares,ksm0201,loui8sdstk,skandaras,anrot,elrozo,crispycream,psychopathy,kanggaryoppa
182816678,loui8sdstk,FALSE,noongarep,asapkuz,noizydemons,kekieon,muzziightyear,loui8sdstk,skandaras,leoricking,stunningkiller,innermostu
182815756,loui8sdstk,TRUE,sinsbad,v0t3x,helloeveryone99,loui8sdstk,skandaras,lnight0wl,flucksor,vanillamilkshake,halfgod,mry97
182599578,loui8sdstk,FALSE,unpackedbox,jimmydark1,jameamumu,loui8sdstk,skandaras,wimye,bandosgodsword,shiroi,deiicate,deathwalkx
182589359,loui8sdstk,FALSE,umbocmarin,grapefruit,kaachan,aiox,darkrift,uzizzz,doublewong,tfmisaya,loui8sdstk,skandaras
182397098,loui8sdstk,TRUE,moezdahoez,hussy2,galacticthunder,biuetears,healia,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
182317686,loui8sdstk,FALSE,loveinyeeshine,onnonnn,yeeshinebaby,melbunigdragon,afkooxx,loui8sdstk,dicedstk,menelaus34,eiementalistlux,bestnooboce
182316837,loui8sdstk,TRUE,rayajinxkiller,thefatboii,loui8sdstk,dicedstk,menelaus34,onioneaterxd,gryphowl,soulshooterdec,mâydzúlép,oppaiforlife
182313590,loui8sdstk,FALSE,luxdeluxe,theteamcaptain,feather,dewji,long88590,loui8sdstk,dicedstk,maimaitiaili,sks826,whitenight69
182175409,loui8sdstk,FALSE,miru,naamanzor,mysiggy,niqq,grav,wubbaiubbadubdub,loui8sdstk,skandaras,xánder,xtnz
183181967,smatties,TRUE,tonyhui,smatties,skandaras,dicedstk,nath65,carryl0rd,takumiii,gohanorgohome,kailahjade,bergnerd
183190638,smatties,FALSE,damsultin,galaxyhalo,urgottaniceashe,elrozo,crispycream,smatties,skandaras,irurhead,superkv,jamesycz9318
182453840,smatties,TRUE,smatties,skandaras,bumblebeeyyyy,singlemanlee,theblackdolphin,sgxuanshuo,jingyu0416,fmjgdb,willpanda,hiimjaymin
182397098,smatties,TRUE,moezdahoez,hussy2,galacticthunder,biuetears,healia,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
183228736,skandaras,TRUE,qldwish,letsgoppprawn,qutkevin,acrocodile,2022,loui8sdstk,skandaras,legendarymaker,kagigabobo,hideonbvsh
183227846,skandaras,FALSE,crumblingcookie,cswood000,myfakeidgottaken,porohub,theserbking,loveyoucic,undercontrol,loui8sdstk,skandaras,endgamedos
183236706,skandaras,FALSE,thebeelzebub,thedukeagares,ksm0201,loui8sdstk,skandaras,anrot,elrozo,crispycream,psychopathy,kanggaryoppa
183225656,skandaras,TRUE,lmxiansen,draddogxela,turesorrow,kaiross,bluemiracle,skandaras,crytisk,ganki,oodarklordoo,fastsiba
183234276,skandaras,FALSE,zzzzzzoo0rzoo,ainekasbbbbbb,immichaelu,skandaras,azzenhoho,beyourgod,xiaozuzong,hiimabsolute,yummi,crimsonbloodshed
183181967,skandaras,TRUE,tonyhui,smatties,skandaras,dicedstk,nath65,carryl0rd,takumiii,gohanorgohome,kailahjade,bergnerd
183190638,skandaras,FALSE,damsultin,galaxyhalo,urgottaniceashe,elrozo,crispycream,smatties,skandaras,irurhead,superkv,jamesycz9318
182816678,skandaras,FALSE,noongarep,asapkuz,noizydemons,kekieon,muzziightyear,loui8sdstk,skandaras,leoricking,stunningkiller,innermostu
182815756,skandaras,TRUE,sinsbad,v0t3x,helloeveryone99,loui8sdstk,skandaras,lnight0wl,flucksor,vanillamilkshake,halfgod,mry97
182599578,skandaras,FALSE,unpackedbox,jimmydark1,jameamumu,loui8sdstk,skandaras,wimye,bandosgodsword,shiroi,deiicate,deathwalkx
182589359,skandaras,FALSE,umbocmarin,grapefruit,kaachan,aiox,darkrift,uzizzz,doublewong,tfmisaya,loui8sdstk,skandaras
182453840,skandaras,TRUE,smatties,skandaras,bumblebeeyyyy,singlemanlee,theblackdolphin,sgxuanshuo,jingyu0416,fmjgdb,willpanda,hiimjaymin
182397098,skandaras,TRUE,moezdahoez,hussy2,galacticthunder,biuetears,healia,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
182175409,skandaras,FALSE,miru,naamanzor,mysiggy,niqq,grav,wubbaiubbadubdub,loui8sdstk,skandaras,xánder,xtnz
182317686,menelaus34,FALSE,loveinyeeshine,onnonnn,yeeshinebaby,melbunigdragon,afkooxx,loui8sdstk,dicedstk,menelaus34,eiementalistlux,bestnooboce
182316837,menelaus34,TRUE,rayajinxkiller,thefatboii,loui8sdstk,dicedstk,menelaus34,onioneaterxd,gryphowl,soulshooterdec,mâydzúlép,oppaiforlife
182325137,menelaus34,TRUE,phasevulgaris,mirrin,xuebeautifulwest,7sunrise,mullewzd,dicedstk,menelaus34,ninjashade,ivanahumpu,rafiki411
182324528,menelaus34,TRUE,manbearpiglity,leebs,koreanmonster,ppbear,blackjoker1,elementalmaster,bluntsnbongs,dicedstk,menelaus34,klute
182179884,menelaus34,TRUE,zixi0023,shoujoai,g0at,dicedstk,menelaus34,dolaameng,lovedotalolsucks,santiagox,pporkchop,ivexi
183181967,dicedstk,TRUE,tonyhui,smatties,skandaras,dicedstk,nath65,carryl0rd,takumiii,gohanorgohome,kailahjade,bergnerd
183138089,dicedstk,TRUE,deputydong,rawrsid,drip7,flexxhunter,sadlifehitemup,flatchestedasian,surrealhs,xayahpls,dicedstk,superallen
183135633,dicedstk,FALSE,j05hu4z,feeeedme,blazerus,crisdeval,ashelia,dicedstk,bibubibi,wahaha,ruwawa,kaorimiyazonoo
183144108,dicedstk,TRUE,hiirngosu,mikesbaba,kof,a55asant,legobatmanrobin,dicedstk,porky,bánhxèo,tenjin,osu
183143162,dicedstk,TRUE,nanay,dicedstk,thebowden,gamingstar23,idea,twt,rank1gogo,xjaejaex,mistrduck,geeza45
183142436,dicedstk,TRUE,coolstoryg,hunterv2,alohomora,axige,fastsiba,theshowoff,goobthegreat,kibamaru,px0,dicedstk
183032611,dicedstk,FALSE,thekombatwombat,moistkumquat,iiiiiillllllllll,deranking,4396,firesuperscott,darklyk,algernonuchzo,dontfocusme,dicedstk
183031151,dicedstk,TRUE,theshadowgod,johnnygash1,abysmalllllcn,kangaruthless,dicedstk,simla,maatchaa,myskillezreal,jedibatman,hironakamora
182921052,dicedstk,FALSE,bestvladoce,thorgear,nh0dg,imtechnoviking,mrworidwide,korin00,pyonrex,elitechaos111,dicedstk,hunt4b1tch
182920095,dicedstk,FALSE,alittlebitmore,dicedstk,monix,renanin,hunt4b1tch,moistcrevice,fstoongy,brokenavenger,mawdred,inflection
182839027,dicedstk,FALSE,piyungsin,newcharacter,ragnastorm,r0yalblade,biubiubiubababa,rebirthd,toxicpapa,begonethots,aiias,dicedstk
182818458,dicedstk,FALSE,dicedstk,swaglizard,mayhemmaker,marktonikkle,playfulgayboy,anso,jjgordon,hiimkk,applepen522,billshen
182775406,dicedstk,TRUE,agentofzambino,ruinmedaddy,glimscripting,bardthebard,dftjäger,gaim,dicedstk,hahahatiger,bubbling,insamelok
182640780,dicedstk,FALSE,fritzzzzze,londa,gistooeazy,dicedstk,rockinwithjazz,turn,parkyebbeum,8v8,onestar14,wrappergary
182462902,dicedstk,FALSE,dicedstk,usharezur,shakou,valkynaz,misspinklive,hhxiaoge,ye6,lihangkim,yu9,pupilofchina
182399626,dicedstk,TRUE,zeldathekiller,vyazz,kirbythekiller,utsutenbatsu,fukthisgm,ldogga666,christian,soflobentonio,sharpsh00ta7,dicedstk
182397098,dicedstk,TRUE,moezdahoez,hussy2,galacticthunder,biuetears,healia,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
182405332,dicedstk,FALSE,rapidfirecannon,pugsie,monstêr,bambo,halfgod,stinkylizard,flamingtaco,heckinjeez,darkvayne,dicedstk
183227846,endgamedos,FALSE,crumblingcookie,cswood000,myfakeidgottaken,porohub,theserbking,loveyoucic,undercontrol,loui8sdstk,skandaras,endgamedos
182397098,endgamedos,TRUE,moezdahoez,hussy2,galacticthunder,biuetears,healia,loui8sdstk,smatties,skandaras,dicedstk,endgamedos
183322031,dicedstk,TRUE,dicedstk,shawcantcarry,pagenotfound,bugaoshi,rayajinxkiller,jazzag,baeyubin,voidlord,genekess,tungjai
183330590,dicedstk,TRUE,ronni,emw1nter,goodnightqueena,cszhengzhixun,dicedstk,bwunch,rt6k,shawcantcarry,pagenotfound,bugaoshi
183288655,dicedstk,TRUE,littlejames,bohemian,dicedstk,vitae,brotherboosted,zozarusus,squallg,angelxiguabbbb,korin00,pyonrex
183773832,bumster,FALSE,squill1,darius3,baysider,jasonli,imthatplayer,dwwehavelate,outbackjoe,nookity,bumster,zjyfjn
184125950,mwaxy,FALSE,loui8sdstk,mwaxy,gallopinggoof,natedawgg,helloman,dragontroop,goarcanine,milfandcookies,dafaq262,shunny
184176330,loui8sdstk,FALSE,clivebixbyxo,lovemaoben,x0523e,overachiever360,hermini,hgod,tucoco,bloodnrust,clgdoublelift,loui8sdstk
184175600,loui8sdstk,FALSE,floozy,jelsa,geords,masteryau,darrrby,loui8sdstk,skandaras,shigmuck,kteez,hiimphillep
184164758,loui8sdstk,FALSE,surprisemuthaefa,omnomsushi,lickity,loui8sdstk,skandaras,drag6135,uptnf,qienimrod,laofoye,vmagic
184163564,loui8sdstk,FALSE,loui8sdstk,skandaras,coolridge,captrix13,xxedgelordxx,patneverleagues,huangover,racdeathwind,rivennotriver,oxozyy
184136710,loui8sdstk,FALSE,ówò,sopycat,charitygambler,kedied,hotknives,azy,baeyubin,loui8sdstk,mothervoodoo,pencil
184125950,loui8sdstk,FALSE,loui8sdstk,mwaxy,gallopinggoof,natedawgg,helloman,dragontroop,goarcanine,milfandcookies,dafaq262,shunny
